"drug" "test.cindex" "train.cindex" "testindex.sd" "trainindex.sd" "genecount"
"10411" 0.575725346574654 0.686856214333695 0.143984710813512 0.022675085429258 9
"10415" 0.500455919847498 0.677163548512395 0.182734844611972 0.0193248485629235 12
"10422" 0.526153818141977 0.720631607514095 0.168591550215001 0.0238104118554395 23
"10426" 0.443692511050933 0.949260281439965 0.215145200440585 0.0173853459778199 81
"10434" 0.472393553241581 0.680631117572226 0.118239161338684 0.0179801482792712 13
"10440" 0.466926460725246 0.629340849336028 0.186651245549285 0.022487363760852 11
"10441" 0.493809094715841 0.990149493796668 0.239381956461037 0.01010249453865 103
"10443" 0.505505123055704 0.965126648034257 0.140366545426424 0.0114408664428921 190
"10444" 0.550227123163474 0.977550499674293 0.23740975849002 0.00447135537369319 181
"10453" 0.505962671214062 0.748638188371911 0.170746333025567 0.0194579689973605 30
"10454" 0.601504542263556 0.778199637900095 0.124820359798039 0.0243520389959187 26
"10467" 0.56062719776889 0.716810069682051 0.114602926736135 0.00958399613957043 14
"10469" 0.635342498004049 0.732711083647272 0.246722586378716 0.0304832967382449 19
"10470" 0.468850204713171 0.640461526499756 0.198068470202739 0.0246966986168332 8
"10475" 0.410600507725089 0.647214125539632 0.184420105035264 0.0227528488310035 8
"10503" 0.446454160897668 0.629917345019633 0.1128690112407 0.0235568434839793 11
"10509" 0.451726464257105 0.706465144638713 0.164563701698234 0.0264375218816982 16
"10510" 0.612035295469346 0.786312519575509 0.153035116294066 0.0227878191112298 20
"10517" 0.539423846069522 0.72080671670867 0.244483454676847 0.0176126873551227 13
