"drug" "test.cindex" "train.cindex" "testindex.sd" "trainindex.sd" "genecount"
"10411" 0.542503208848255 0.538763659868618 0.116760082035601 0.0267020412771496 9
"10415" 0.487776561397849 0.467453251054608 0.099444629849628 0.0209072492827887 12
"10422" 0.642562723537174 0.603422839820045 0.0862791062164035 0.0190139285106384 23
"10426" 0.654230050311477 0.609222176597652 0.0819078977853793 0.0225122830121257 81
"10434" 0.510124669502745 0.516712450542497 0.130245134793232 0.0179765345362324 13
"10440" 0.49468454548757 0.512914992554912 0.14830396650669 0.0271908267225762 11
"10441" 0.61679156186341 0.587873088018084 0.142750966238126 0.0291163026033737 103
"10443" 0.607886704028396 0.599146708683645 0.159693588134195 0.0338375387938359 190
"10444" 0.580439320009728 0.600658409078484 0.120699385328353 0.0349477804484476 181
"10453" 0.601961376793434 0.601997491781266 0.09370503114579 0.0254097442832169 30
"10454" 0.609945707559876 0.571840741037524 0.100140824258911 0.0302234046525999 26
"10467" 0.555837875940124 0.585176156330273 0.134792513579878 0.023527019823656 14
"10469" 0.59786806805086 0.563576207092713 0.159730491892629 0.0241802670097547 19
"10470" 0.503693656947525 0.504353356417117 0.111055987504465 0.0272692824348383 8
"10475" 0.519299225931463 0.504825451478267 0.110551725595525 0.0246722989177852 8
"10503" 0.553444580160124 0.541956789073549 0.15513037849679 0.0253838136221959 11
"10509" 0.6187943403375 0.605010012362234 0.0903229828852039 0.0364226249908005 16
"10510" 0.575321215747604 0.53436017545941 0.0746993031645157 0.020203318565954 20
"10517" 0.533535806927673 0.531881169093885 0.114079518840948 0.022549280163819 13
