"drug" "test.cindex" "train.cindex" "testindex.sd" "trainindex.sd" "genecount"
"10263" 0.621236640812118 0.509644915117712 0.17772719233029 0.0374233917363075 11
"10267" 0.519420359495909 0.56772044043051 0.242762078126034 0.0302864482550105 14
"10270" 0.549320945518641 0.529363629013993 0.156257206639396 0.0334309403828608 10
"10273" 0.497265274278624 0.540118436410455 0.193001369372308 0.0382694351010314 18
"10279" 0.60036758054466 0.559423919080356 0.233388282523585 0.0441474422731104 13
"10281" 0.511234102924741 0.560769557729398 0.242844569908315 0.0291058686004242 13
"10282" 0.55753117305417 0.51838421482364 0.180457220982159 0.0427336823674051 13
"10284" 0.497614740037153 0.453669372970749 0.224953950737691 0.0443101083072329 14
"10285" 0.546090938579761 0.56872604099254 0.229728635164208 0.0262263095714767 159
"10289" 0.503811492347303 0.497217349015373 0.11032791396355 0.031504889385204 19
"10304" 0.577566406364165 0.571281802772617 0.106276826272792 0.0457908263258009 48
"10310" 0.559766311640826 0.510574748816303 0.148827630940394 0.0441717234158393 11
"10311" 0.610155723563925 0.527398264385915 0.182123613967715 0.0371469371832187 11
"10313" 0.577896586146419 0.509380778203092 0.174605610776283 0.0473939347893474 11
"10318" 0.519898723605298 0.544293974867496 0.190233553148321 0.0606775407169256 28
"10336" 0.522823823708268 0.558668815744166 0.230955911558551 0.0530274246669003 13
"10337" 0.406282084771862 0.37698515417729 0.196359844695174 0.0487320720832763 23
"10340" 0.643784505455558 0.565838321004435 0.198809216110631 0.0377285661647973 47
"10342" 0.575469475573926 0.599973499370991 0.22288445935012 0.0383097281849434 38
"10343" 0.649378214003353 0.615156986368018 0.195493014477472 0.0340873339254831 16
"10344" 0.486040223056741 0.54073484199443 0.150546334070424 0.041884971317997 12
"10346" 0.607965919141227 0.584822268932269 0.162333358337792 0.0260524674034334 11
"10351" 0.580263716258696 0.502134604619732 0.144997775129263 0.0392367856088549 10
"10352" 0.538282608675095 0.545720566424429 0.147768135284585 0.0200706860633229 13
"10354" 0.572074631726133 0.56254659208507 0.106028757974868 0.0391168635227108 10
"10364" 0.611839344303849 0.571688838933413 0.234370574711994 0.0479819887743531 17
"10378" 0.628901513218086 0.588205402082427 0.141281751366509 0.0305760196375363 65
"10383" 0.554197746960158 0.517228686656265 0.22109258583564 0.0402588275895479 12
"10385" 0.550298702449462 0.519495836690532 0.18646031539882 0.0250974464388004 64
"10388" 0.539234056275119 0.532041832821541 0.0912917967909395 0.0291391320731911 14
"10391" 0.593186657508726 0.563663907978684 0.264326141671663 0.045568056865987 137
"10393" 0.695976464629362 0.561531282188875 0.228894153722201 0.0489362632502869 26
"10394" 0.590880265053068 0.567206988673599 0.176306798519522 0.0352886631965329 31
"10399" 0.515637518288564 0.550020266681029 0.219127315348076 0.0333546286389841 22
"10401" 0.50267251571702 0.469649415130456 0.0848989390135669 0.0354576484370516 12
"10405" 0.581186829647477 0.588614011429123 0.185029501814762 0.039497028456987 128
"10406" 0.701598857568114 0.580425138981541 0.129682550369918 0.0230377245410329 13
"10407" 0.546112588235626 0.562971357134439 0.23852562830289 0.0389223290928715 20
"10408" 0.587828351308288 0.560697179897422 0.2372329206145 0.0347365080358497 146
"10409" 0.449400387168765 0.494290689615364 0.201677781643164 0.0321897033096806 18
"10410" 0.563762981445803 0.556394702438706 0.254240973798563 0.0449581181297021 14
"10411" 0.538915024835653 0.493085402662488 0.222498360243314 0.0393424557859779 9
"10415" 0.435825568642692 0.488471814143884 0.265618863154374 0.053010382117561 12
"10422" 0.575068195257306 0.558496531241044 0.22786276810465 0.0356524438527606 23
"10426" 0.445091544819505 0.511136565038996 0.213857250651937 0.0590738719672789 81
"10434" 0.473835057622168 0.451076117505205 0.246290134938716 0.0432308002114023 13
"10440" 0.505803477844058 0.456970875414388 0.157324263891884 0.0234553782147751 11
"10441" 0.546772077881197 0.546267242819727 0.210080594539151 0.066433406474194 103
"10443" 0.58518538263502 0.550893074585956 0.188782087167429 0.0336983955901104 190
"10444" 0.54720705025293 0.572504412419468 0.230986898016013 0.0352754203734609 181
"10453" 0.585013763272303 0.538892009498925 0.210871967542259 0.0570829181461441 30
"10454" 0.615066710638076 0.556610202046352 0.17380403981085 0.0431340809352571 26
"10467" 0.554628447909249 0.515034848902446 0.158059728507802 0.0256799812184817 14
"10469" 0.63177550052161 0.582766902752557 0.167378633989636 0.0327296721764663 19
"10470" 0.578382250437495 0.545307070128639 0.118877749043503 0.0550383592509744 8
"10475" 0.634843395468527 0.548010656839467 0.167104901103799 0.0356211901734784 8
"10503" 0.579470141383808 0.507788641890625 0.218337095662714 0.046171261876731 11
"10509" 0.547998056535572 0.565346368178856 0.230587564683961 0.0510382915124925 16
"10510" 0.53673313674857 0.531232750055668 0.172216438523663 0.0319926124001579 20
"10517" 0.57270375108504 0.572125413988004 0.16410290934287 0.0394828977815999 13
